cohort_id,user_count,percentage,dominant_PROFILE_TYPE,dominant_PROFILE_TYPE_percentage,dominant_Location_CITY,dominant_Location_CITY_percentage,dominant_Location_Region_user,dominant_Location_Region_user_percentage,dominant_Location_Country_user,dominant_Location_Country_user_percentage,dominant_Genre_user,dominant_Genre_user_percentage,dominant_Language_user,dominant_Language_user_percentage,dominant_Content_type_user,dominant_Content_type_user_percentage,dominant_Category_user,dominant_Category_user_percentage
3024,39,0.051745,Adult,100.0,"Faridabad, Mīthepur, Narela, Delhi, Ghaziabad, Navi Mumbai (Reliance Corporate Park), Mandoli",2.5641,"UP, HR, DL",20.5128,India,82.0513,News,58.9744,Hindi,94.8718,Video,100.0,TV Channels,97.4359
3025,12,0.015922,Adult,100.0,Coimbatore,16.6667,TN,58.3333,India,83.3333,Comedy,100.0,Tamil,91.6667,Video,100.0,Shows,100.0
3026,19,0.025209,Adult,100.0,Navi Mumbai (Reliance Corporate Park),94.7368,MH,94.7368,India,100.0,"Drama, Patriotic, Contemporary Fiction,Drama,Open World,Casual,Entertainment, Historical Fiction,Drama,Fantasy,Social Awareness, Arts & Culture,Music",5.2632,Hindi,21.0526,Video,94.7368,"Movies, Documentaries",21.0526
3027,17,0.022556,Adult,100.0,Delhi,11.7647,DL,23.5294,India,100.0,"News, Drama",11.7647,Hindi,100.0,Video,100.0,"TV Channels, Shows",82.3529
3028,14,0.018575,Guest,92.8571,Ludhiana,42.8571,PB,78.5714,India,92.8571,"News, News,Educational,Infotainment, Entertainment",14.2857,"Punjabi, Hindi",42.8571,Video,100.0,TV Channels,92.8571
3029,5,0.006634,Adult,100.0,Hyderabad,80.0,TG,100.0,India,100.0,"Akashvani, Music, Educational,News,Infotainment, Culture,Local News,Telugu Music, Entertainment,News, Culture,Island Music",20.0,"Hindi, Tamil",40.0,"Audio, Video",80.0,"Radio Channels, TV Channels",40.0
3030,4,0.005307,Child,100.0,Aurangabad,25.0,MH,50.0,India,100.0,NC,100.0,NC,100.0,NC,100.0,NC,100.0
3031,1,0.001327,Adult,100.0,Hyderabad,100.0,TG,100.0,India,100.0,"News, Thriller,Crime",100.0,NC,100.0,Video,100.0,"Movies, Shows",100.0
3032,5,0.006634,Child,100.0,"Ludhiana, Jalandhar, Navi Mumbai (Reliance Corporate Park)",20.0,"PB, MH",20.0,India,100.0,"News, Religious, Music,Spiritual,Devotional, Educational,News,Infotainment, Entertainment,News,Infotainment,Culture, Entertainment,Educational,Infotainment, News,Educational,Infotainment, Entertainment,News, History, Spiritual,Devotional, Entertainment, Music,Entertainment,Movies",20.0,"Urdu, Mizo, Manipuri, Punjabi, Hindi, Kashmiri",20.0,"Audio, Video",60.0,"Radio Channels, TV Channels",40.0
3033,18,0.023882,Adult,100.0,Saugor,16.6667,MP,55.5556,India,100.0,News,94.4444,NC,100.0,Video,100.0,TV Channels,94.4444
3034,7,0.009288,Adult,100.0,Singrauli,85.7143,MP,85.7143,India,100.0,"Kids & Family,Drama,Entertainment",28.5714,NC,85.7143,Video,100.0,Movies,85.7143
3035,21,0.027863,Guest,90.4762,Pitampura,9.5238,MH,33.3333,India,100.0,"Entertainment,Educational,Infotainment",28.5714,Hindi,95.2381,Video,100.0,TV Channels,90.4762
3036,22,0.02919,Adult,90.9091,Navi Mumbai (Reliance Corporate Park),77.2727,MH,100.0,India,100.0,"Business,Arts & Culture,Fashion,Industrial design",90.9091,NC,100.0,Video,100.0,Shows,100.0
3037,16,0.021229,Adult,100.0,Mumbai,75.0,MH,93.75,India,100.0,"Arts & Culture,Music",81.25,NC,93.75,Video,100.0,Shorts,81.25
3038,26,0.034497,Adult,100.0,"Ludhiana, Navi Mumbai (Reliance Corporate Park)",15.3846,"PB, MH",65.3846,India,100.0,"News, Animation, Entertainment,Movies, Music, Kids & Family,Drama,Animation,Entertainment, Educational,News,Infotainment, Kids & Family,Action,Comedy,Animation",3.8462,"Punjabi, Hindi",61.5385,Video,88.4615,"TV Channels, Shows",26.9231
3039,27,0.035824,Adult,96.2963,Patna (Police Colony),74.0741,BR,85.1852,India,100.0,"News,Music",37.037,Hindi,92.5926,Audio,62.963,Radio Channels,62.963
3040,14,0.018575,Adult,100.0,Bhubaneswar,50.0,OR,50.0,India,100.0,NC,100.0,NC,100.0,NC,100.0,NC,100.0
3041,24,0.031843,Adult,100.0,London,12.5,ENG,70.8333,United Kingdom,70.8333,News,41.6667,Hindi,87.5,Video,100.0,TV Channels,100.0
3042,19,0.025209,Adult,100.0,Guntur,15.7895,AP,21.0526,India,94.7368,"News, Music,Arts & Culture, Entertainment,Movies, Music, Comedy,Drama,Entertainment,Humor, News,Music, Spiritual,Devotional, Entertainment",5.2632,Hindi,21.0526,Video,52.6316,"Radio Channels, TV Channels",26.3158
3043,9,0.011941,Adult,100.0,Chandīgarh,88.8889,HR,88.8889,India,100.0,"Action,Drama,Political,Entertainment",44.4444,NC,100.0,Video,100.0,Shows,66.6667
3044,9,0.011941,Adult,100.0,Nasrullāhganj,33.3333,HR,33.3333,India,88.8889,"News, Action,Drama,Political,Entertainment",11.1111,NC,44.4444,Video,100.0,TV Channels,44.4444
3045,19,0.025209,Adult,100.0,Patna (Police Colony),100.0,BR,100.0,India,100.0,"Action,Fantasy,Adventure",89.4737,NC,100.0,Video,100.0,Movies,100.0
3046,3,0.00398,Adult,100.0,Navi Mumbai (Reliance Corporate Park),66.6667,MH,66.6667,India,100.0,"Technology,International,Educational, Political",33.3333,Hindi,66.6667,Video,100.0,Shows,100.0
3047,4,0.005307,Adult,100.0,Muddebihāl,25.0,KA,50.0,India,100.0,"Romance,Action,War, Spiritual,Devotional",25.0,NC,75.0,Video,100.0,Movies,75.0
3048,27,0.035824,Adult,100.0,"Raipur, Navi Mumbai (Reliance Corporate Park)",7.4074,"UP, MH",22.2222,India,100.0,"News, Entertainment,Movies, Music",7.4074,Hindi,55.5556,Video,96.2963,TV Channels,70.3704
3049,1,0.001327,Adult,100.0,Khata Khedi,100.0,MP,100.0,India,100.0,"Action,Adventure,Thriller, Music,Biography,Drama",100.0,NC,100.0,Video,100.0,Movies,100.0
3050,43,0.057053,Adult,100.0,"Durg, Navi Mumbai (Reliance Corporate Park)",4.6512,"CT, MP",13.9535,India,100.0,"Music,Arts & Culture",53.4884,Hindi,100.0,Audio,100.0,Radio Channels,100.0
3051,7,0.009288,Adult,100.0,"Mīthepur, Pitampura",14.2857,"CT, MP",71.4286,India,100.0,"News, Music,News, News,Music, Spiritual,Devotional",14.2857,Hindi,100.0,"Audio, Video",85.7143,"Radio Channels, TV Channels",85.7143
3052,5,0.006634,Adult,100.0,Yamunanagar,20.0,HR,20.0,India,100.0,"Drama,Survival,Entertainment,Literature",40.0,Hindi,80.0,Video,100.0,Movies,60.0
3053,30,0.039804,Adult,96.6667,Jamshedpur,23.3333,UP,36.6667,India,100.0,News,53.3333,Hindi,100.0,Video,80.0,TV Channels,63.3333
3054,25,0.03317,Adult,100.0,Kiraoli,32.0,UP,36.0,India,88.0,"Entertainment,Educational,Infotainment",28.0,Hindi,84.0,Video,96.0,TV Channels,88.0
3055,7,0.009288,Adult,100.0,Powai,57.1429,MH,85.7143,India,100.0,"News, Music,Arts & Culture, Entertainment,Movies, Music, Entertainment,News,Infotainment,Culture, Entertainment,Educational,Infotainment, Entertainment, Music,Entertainment,Movies",14.2857,Bhojpuri,28.5714,Video,85.7143,TV Channels,71.4286
3056,25,0.03317,Adult,100.0,Ellenabad,16.0,HR,40.0,India,100.0,"News,Educational,Infotainment",8.0,Hindi,36.0,Video,92.0,TV Channels,88.0
3057,5,0.006634,Adult,80.0,New Delhi (Baba Gangnath Market),60.0,DL,80.0,India,100.0,"News,Event,Parliament, News, News,Infotainment",20.0,"Hindi, English",40.0,Video,80.0,TV Channels,20.0
3058,11,0.014595,Adult,100.0,Kodār,18.1818,TG,18.1818,India,100.0,"Mystery,Action,Drama,Thriller,Crime,Entertainment",27.2727,NC,100.0,Video,100.0,Movies,100.0
3059,16,0.021229,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Drama,Fantasy,Thriller",50.0,NC,100.0,Video,100.0,Movies,100.0
3060,4,0.005307,Adult,100.0,Manāwar,100.0,MP,100.0,India,100.0,"Action,Drama,Political,Entertainment",50.0,NC,100.0,Video,100.0,Shows,50.0
3061,12,0.015922,Adult,91.6667,Pitampura,25.0,DL,25.0,India,100.0,"News, Music, Spiritual,Devotional",16.6667,Hindi,100.0,Video,91.6667,TV Channels,75.0
3062,17,0.022556,Adult,100.0,"Garui, Debīpur, Bahula, Tamlūk, Daulatpur, Bardhaman, Kolkata, Hālīsahar",5.8824,WB,29.4118,India,100.0,"Educational,News,Infotainment",17.6471,"Bengali, Hindi",29.4118,Video,100.0,TV Channels,35.2941
3063,3,0.00398,Adult,100.0,Chandigarh,66.6667,CH,66.6667,India,100.0,"Kids & Family,Drama,Entertainment",100.0,NC,100.0,Video,100.0,Movies,100.0
3064,20,0.026536,Adult,100.0,Durg,20.0,CT,25.0,India,100.0,"Kids & Family,Young Adult Fiction,Drama",15.0,Hindi,70.0,Video,100.0,Movies,70.0
3065,48,0.063687,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"News, Sports,News,Infotainment, Entertainment,Educational,Infotainment",6.25,Hindi,100.0,Video,100.0,TV Channels,93.75
3066,10,0.013268,Adult,100.0,Sinnar,20.0,MH,50.0,India,100.0,"Educational,News,Infotainment",30.0,Hindi,50.0,Video,100.0,TV Channels,70.0
3067,24,0.031843,Adult,100.0,Hardoī,8.3333,UP,41.6667,India,100.0,News,54.1667,Hindi,50.0,Video,95.8333,TV Channels,83.3333
3068,13,0.017248,Adult,100.0,Raipur (Amlihdih),46.1538,CT,76.9231,India,100.0,"Drama,Inspirational,Entertainment",7.6923,NC,46.1538,Video,92.3077,Movies,46.1538
3069,26,0.034497,Adult,100.0,"Mir Pur Turk, Faridabad, Gurugram",23.0769,"HR, DL",42.3077,India,100.0,News,61.5385,Hindi,73.0769,Video,100.0,TV Channels,96.1538
3070,28,0.037151,Adult,100.0,"Bengaluru, Navi Mumbai (Reliance Corporate Park)",60.7143,"KA, MH",89.2857,India,100.0,"Entertainment,News,Music,Infotainment, Music,Arts & Culture, Sports,News,Infotainment",3.5714,Hindi,28.5714,"Audio, Video",53.5714,"TV Channels, Movies",25.0
3071,2,0.002654,Adult,100.0,Golāghāt,50.0,AS,100.0,India,100.0,Reality,50.0,Hindi,100.0,Video,100.0,Shows,100.0
3072,1,0.001327,Adult,100.0,Bhubaneswar,100.0,OR,100.0,India,100.0,"Music,Biography,Drama, Romance,Drama",100.0,NC,100.0,Video,100.0,Movies,100.0
3073,22,0.02919,Adult,90.9091,Pitampura,77.2727,DL,90.9091,India,100.0,"Drama,Survival,Entertainment,Literature",22.7273,Hindi,86.3636,Video,90.9091,Movies,86.3636
3074,56,0.074301,Adult,100.0,"Patna (Police Colony), Pimpri",7.1429,"BR, RJ",23.2143,India,100.0,News,48.2143,Hindi,94.6429,Video,100.0,TV Channels,98.2143
3075,7,0.009288,Adult,100.0,Pune,57.1429,MH,57.1429,India,100.0,"Sports,Inspirational,Music",28.5714,Hindi,42.8571,"Audio, Video",57.1429,"Radio Channels, TV Channels",57.1429
3076,1,0.001327,Adult,100.0,Gharghoda,100.0,CT,100.0,India,100.0,"Travelogue,Spiritual,History,Food, Kids & Family,Drama,Inspirational,Entertainment, Drama,Period Drama,Social Awareness, Kids & Family,Comedy,Drama,Fantasy,Entertainment,Kids",100.0,"Bengali, Hindi",100.0,Video,100.0,"Movies, Documentaries, Shows",100.0
3077,20,0.026536,Adult,100.0,"Rajkot, Navi Mumbai (Reliance Corporate Park)",10.0,"MH, GJ",20.0,India,100.0,"Drama, Devotional, Drama,Survival,Entertainment,Literature, Comedy",5.0,Hindi,90.0,Video,85.0,"Movies, Shows",40.0
3078,2,0.002654,Adult,100.0,"Virār, Pimpri, Navi Mumbai (Reliance Corporate Park)",50.0,MH,100.0,India,100.0,"Music,Arts & Culture, Akashvani, News,Music",50.0,Hindi,100.0,Audio,100.0,Radio Channels,100.0
3079,4,0.005307,Adult,100.0,"Haveli, Pimpri",25.0,MH,100.0,India,100.0,"Music,Entertainment, Romance",25.0,Marathi,75.0,Video,100.0,TV Channels,50.0
3080,40,0.053072,Adult,100.0,"Patna, Navi Mumbai (Reliance Corporate Park)",27.5,"BR, MH",65.0,India,100.0,"Entertainment,Movies",10.0,Hindi,55.0,Video,92.5,TV Channels,72.5
3081,8,0.010614,Child,100.0,Arsikere,12.5,MP,25.0,India,100.0,"Mythology,Devotional,Spiritual",37.5,NC,87.5,Video,100.0,Shows,62.5
3082,18,0.023882,Adult,100.0,Kharakvasla,77.7778,MH,77.7778,India,100.0,"Educational,News,Infotainment",11.1111,"Hindi, Marathi",55.5556,Video,72.2222,TV Channels,38.8889
3083,33,0.043785,Adult,100.0,Mumbai,60.6061,MH,100.0,India,100.0,NC,100.0,NC,100.0,NC,100.0,NC,100.0
3084,7,0.009288,Adult,100.0,"Dera Gopipur, Ellenabad",14.2857,"HP, HR",14.2857,India,100.0,"News, News,Event,Parliament, Sports,News,Infotainment, Music, Educational,News,Infotainment, Entertainment,Educational,Infotainment, News,Educational,Infotainment, Entertainment",14.2857,"Hindi, Marathi",28.5714,"Audio, Video",57.1429,TV Channels,14.2857
3085,5,0.006634,Adult,100.0,"Basi, Patna (Police Colony), Jaipur",20.0,"RJ, MH",60.0,India,100.0,"Action,Adventure,Thriller, Kids & Family,Drama,Entertainment",20.0,NC,100.0,Video,100.0,Movies,80.0
3086,18,0.023882,Adult,100.0,"Bhopal, Indore",55.5556,MP,94.4444,India,100.0,"News, Music",11.1111,Hindi,72.2222,Video,77.7778,TV Channels,55.5556
3087,31,0.041131,Adult,100.0,Borivali,22.5806,MH,35.4839,India,96.7742,Drama,45.1613,Hindi,93.5484,Video,100.0,Shows,100.0
3088,24,0.031843,Adult,91.6667,Sri Ganganagar,87.5,RJ,95.8333,India,100.0,"Kids & Family,Drama,Entertainment",29.1667,Hindi,58.3333,Video,100.0,Movies,45.8333
3089,31,0.041131,Adult,100.0,Chennai,87.0968,TN,93.5484,India,100.0,"Entertainment,News,Music,Infotainment",6.4516,"Hindi, Tamil",16.129,Video,51.6129,TV Channels,48.3871
3090,21,0.027863,Adult,100.0,Suriānwān,19.0476,UP,38.0952,India,100.0,News,14.2857,Hindi,80.9524,Video,95.2381,TV Channels,66.6667
3091,30,0.039804,Adult,100.0,Navi Mumbai (Reliance Corporate Park),96.6667,MH,96.6667,India,100.0,"Action,Adventure,Thriller, Music,Arts & Culture",10.0,Hindi,63.3333,Video,50.0,"Radio Channels, TV Channels",23.3333
3092,2,0.002654,Adult,100.0,"Defence Colony, Kotla Mahigiran",50.0,DL,50.0,India,100.0,"Spiritual,Religious,Devotional",50.0,Hindi,100.0,Video,100.0,Shows,50.0
3093,9,0.011941,Adult,100.0,Dinapore,33.3333,BR,44.4444,India,88.8889,"Romance,Action,Drama,War",33.3333,NC,55.5556,Video,100.0,Shows,100.0
3094,27,0.035824,Adult,100.0,New Delhi (Okhla),48.1481,DL,62.963,India,92.5926,News,22.2222,Hindi,62.963,Video,100.0,TV Channels,85.1852
3095,38,0.050419,Adult,97.3684,Dombivali,97.3684,MH,100.0,India,100.0,News,13.1579,Hindi,50.0,Video,94.7368,TV Channels,39.4737
3096,46,0.061033,Adult,100.0,"Hisar, Gohāna, Sonīpat",2.1739,HR,8.6957,India,100.0,"News, Young Adult Fiction,Drama,Entertainment",4.3478,Hindi,86.9565,Video,82.6087,"TV Channels, Movies",28.2609
3097,34,0.045111,Adult,100.0,Airoli,8.8235,TG,23.5294,India,100.0,"Romance,Comedy,Drama,Musical Drama",23.5294,Hindi,85.2941,Video,91.1765,Movies,91.1765
3098,9,0.011941,Adult,88.8889,Pataliputra Housing Colony,44.4444,BR,55.5556,India,100.0,"Music,Biography,Drama",22.2222,NC,44.4444,Video,55.5556,"Radio Channels, TV Channels",22.2222
3099,2,0.002654,Adult,100.0,Durg,100.0,CT,100.0,India,100.0,"Arts & Culture,Music",100.0,NC,100.0,Video,100.0,Shorts,100.0
3100,30,0.039804,Adult,100.0,Malkajgiri,33.3333,TG,36.6667,India,100.0,Drama,53.3333,NC,60.0,Video,100.0,Movies,96.6667
3101,15,0.019902,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,News,100.0,Hindi,100.0,Video,100.0,TV Channels,100.0
3102,6,0.007961,Adult,100.0,Pune,33.3333,AP,50.0,India,100.0,NC,100.0,NC,100.0,NC,100.0,NC,100.0
3103,2,0.002654,Adult,100.0,Khordha,50.0,OR,50.0,India,100.0,"News, Spiritual,Religious,Devotional",50.0,Hindi,100.0,"Audio, Video",100.0,"Radio Channels, Shows",100.0
3104,30,0.039804,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,News,100.0,Hindi,100.0,Video,100.0,TV Channels,100.0
3105,6,0.007961,Adult,100.0,"Muri, Navi Mumbai (Reliance Corporate Park)",16.6667,"KA, MH",33.3333,India,100.0,"Music,Arts & Culture",16.6667,Hindi,100.0,Audio,100.0,Radio Channels,100.0
3106,33,0.043785,Adult,100.0,New Delhi (Okhla Phase III),18.1818,AP,48.4848,India,100.0,NC,100.0,NC,100.0,NC,100.0,NC,100.0
3107,11,0.014595,Adult,100.0,"Srinagar, Jammu, Leh",9.0909,"JK, MH",45.4545,India,100.0,"Devotional, Music,Arts & Culture, Entertainment,Educational,Infotainment, News,Educational,Infotainment, Culture,Punjabi Music,Urban News, News,Event,Parliament, News, Akashvani, Educational,News,Infotainment, Entertainment,News,Infotainment,Culture, Culture,Punjabi Music, News,Music, History, Cultural Stories, News,Infotainment",9.0909,"Hindi, Kashmiri",27.2727,Video,72.7273,"Radio Channels, TV Channels",27.2727
3108,5,0.006634,Adult,100.0,Maksi,60.0,MP,60.0,India,100.0,"Entertainment,Educational,Infotainment, Arts & Culture,Music",20.0,Hindi,60.0,Video,100.0,TV Channels,60.0
3109,38,0.050419,Adult,100.0,Patna (Police Colony),97.3684,BR,100.0,India,100.0,"Entertainment,Movies",55.2632,Hindi,100.0,Video,100.0,TV Channels,94.7368
3110,8,0.010614,Adult,100.0,Neemuch,37.5,RJ,37.5,India,100.0,"Action,Adventure,Thriller",25.0,NC,100.0,Video,100.0,Movies,87.5
3111,26,0.034497,Adult,100.0,Hyderabad (Basant Nagar Colony),65.3846,TG,100.0,India,100.0,"Action,Adventure,Thriller",23.0769,NC,88.4615,Video,96.1538,Movies,88.4615
3112,29,0.038477,Adult,100.0,New Delhi (Connaught Lane),86.2069,DL,96.5517,India,100.0,"News,Educational,Infotainment",58.6207,Tamil,100.0,Video,96.5517,TV Channels,86.2069
3113,8,0.010614,Adult,100.0,Ganderbal,37.5,JK,37.5,India,100.0,"Biography,Inspirational,Educational,Spiritual, Action,Thriller, Kids & Family,Animation,Educational",12.5,NC,62.5,Video,87.5,Movies,87.5
3114,6,0.007961,Adult,100.0,Greater Noida,33.3333,UP,83.3333,India,100.0,"Music,Arts & Culture, Entertainment,Educational,Infotainment, Spiritual,Religious,Devotional",16.6667,Hindi,83.3333,"Audio, Video",100.0,"Radio Channels, TV Channels",83.3333
3115,9,0.011941,Adult,100.0,Kankipādu,22.2222,AP,33.3333,India,100.0,"Action,Crime,Thriller",22.2222,NC,88.8889,Video,100.0,Movies,100.0
3116,11,0.014595,Adult,100.0,vadlamuru,9.0909,AP,54.5455,India,100.0,"Culture,Local News,Telugu Music",63.6364,NC,100.0,Audio,100.0,Radio Channels,100.0
3117,22,0.02919,Adult,100.0,"Ranchi, Patna",22.7273,"BR, JH",59.0909,India,100.0,"News, Educational,News,Infotainment, Arts & Culture,Music",4.5455,Hindi,68.1818,Video,63.6364,TV Channels,54.5455
3118,14,0.018575,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,News,85.7143,Hindi,100.0,Video,100.0,TV Channels,100.0
3119,6,0.007961,Adult,100.0,Jabalpur,66.6667,MP,83.3333,India,100.0,Drama,66.6667,Hindi,83.3333,Video,100.0,Shows,100.0
3120,7,0.009288,Adult,100.0,"New Delhi (Connaught Lane), Navi Mumbai (Reliance Corporate Park)",28.5714,"MH, DL",71.4286,India,100.0,"News, Arts & Culture,Music",28.5714,Hindi,71.4286,Video,57.1429,"Shorts, TV Channels",28.5714
3121,29,0.038477,Child,100.0,Surat,17.2414,GJ,58.6207,India,100.0,News,13.7931,Hindi,62.069,Video,100.0,TV Channels,65.5172
3122,14,0.018575,Adult,85.7143,Delhi,35.7143,DL,85.7143,India,100.0,"Drama,Inspirational,Travel,Entertainment",21.4286,Hindi,100.0,Video,100.0,Shows,71.4286
3123,7,0.009288,Adult,100.0,Bhubaneswar,100.0,OR,100.0,India,100.0,"Music,Biography,Drama",100.0,NC,100.0,Video,100.0,Movies,100.0
3124,10,0.013268,Adult,80.0,Faridabad,70.0,HR,90.0,India,100.0,"Mystery,Drama,Crime,Comedy",30.0,Hindi,80.0,Video,100.0,Shows,50.0
3125,29,0.038477,Adult,100.0,Navi Mumbai (Reliance Corporate Park),86.2069,MH,89.6552,India,100.0,Music,96.5517,Hindi,100.0,Video,100.0,TV Channels,96.5517
3126,15,0.019902,Adult,100.0,"Mumbai, Borivali",33.3333,MH,93.3333,India,100.0,News,86.6667,Hindi,100.0,Video,100.0,TV Channels,100.0
3127,33,0.043785,Adult,100.0,Bikaner,72.7273,RJ,84.8485,India,100.0,News,18.1818,Hindi,69.697,Video,96.9697,TV Channels,51.5152
3128,12,0.015922,Adult,100.0,Kolkata,66.6667,WB,83.3333,India,100.0,NC,100.0,NC,100.0,NC,100.0,NC,100.0
3129,20,0.026536,Adult,100.0,Patna,100.0,BR,100.0,India,100.0,"Entertainment,Movies",10.0,"Bhojpuri, Hindi",65.0,Video,90.0,TV Channels,70.0
3130,49,0.065013,Adult,100.0,Ahmedabad,85.7143,GJ,100.0,India,100.0,News,61.2245,Hindi,93.8776,Video,100.0,TV Channels,100.0
3131,3,0.00398,Adult,100.0,Bareilly,33.3333,UP,66.6667,India,100.0,"Romance,Drama,Entertainment",33.3333,Tamil,33.3333,Video,100.0,Movies,100.0
3132,10,0.013268,Adult,100.0,"Jaipur, Navi Mumbai (Reliance Corporate Park)",20.0,"RJ, MH",40.0,India,100.0,"News, Drama",30.0,Hindi,100.0,Video,100.0,"TV Channels, Shows",60.0
3133,21,0.027863,Adult,100.0,Balotra,14.2857,RJ,71.4286,India,100.0,"Entertainment,Movies",14.2857,Hindi,100.0,Video,100.0,TV Channels,95.2381
3134,14,0.018575,Adult,100.0,Pimpri,14.2857,AP,28.5714,India,100.0,"Action,Thriller,Crime",14.2857,Malayalam,28.5714,Video,100.0,Movies,71.4286
3135,12,0.015922,Adult,100.0,Pune,100.0,MH,100.0,India,100.0,"Music,Biography,Drama",100.0,NC,100.0,Video,100.0,Movies,100.0
3136,41,0.054399,Adult,100.0,"Hyderabad (Gachibowli), Hyderabad (Basant Nagar Colony)",97.561,TG,97.561,India,100.0,"News, Entertainment,Educational,Infotainment",4.878,Hindi,46.3415,Video,70.7317,TV Channels,39.0244
3137,8,0.010614,Adult,100.0,Basi,87.5,PB,87.5,India,100.0,"Action,Crime,Thriller",25.0,Hindi,37.5,Video,100.0,TV Channels,75.0
3138,8,0.010614,Adult,100.0,Mumbai (Sion East),37.5,MH,87.5,India,100.0,"Action,Drama,Political,Entertainment",37.5,NC,100.0,Video,100.0,Shows,37.5
3139,15,0.019902,Adult,100.0,Ahmedabad,13.3333,MH,26.6667,India,100.0,"History,Political,Educational",26.6667,NC,40.0,Video,100.0,Documentaries,73.3333
3140,32,0.042458,Adult,96.875,Toronto,12.5,AB,25.0,Canada,87.5,"Music, Entertainment, Music,Entertainment,Movies",6.25,"Punjabi, Hindi",28.125,Video,96.875,TV Channels,43.75
3141,38,0.050419,Adult,100.0,"Shivpuri, Patna (Police Colony), New Delhi (Okhla), Navi Mumbai (Reliance Corporate Park)",2.6316,"BR, MH, JH",13.1579,India,100.0,News,36.8421,Hindi,65.7895,Video,100.0,TV Channels,100.0
3142,39,0.051745,Adult,97.4359,Gorakhpur,89.7436,UP,97.4359,India,100.0,"Action,Crime,Thriller",25.641,NC,69.2308,Video,100.0,Movies,92.3077
3143,11,0.014595,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Educational,News,Infotainment",54.5455,"Hindi, Kashmiri",54.5455,Video,100.0,TV Channels,100.0
3144,2,0.002654,Adult,100.0,Mumbai,50.0,MH,50.0,India,100.0,"Romance,Drama,Thriller, War,History, Kids & Family,Animation,Educational",50.0,Hindi,100.0,Video,100.0,"Documentaries, Shows",100.0
3145,21,0.027863,Adult,100.0,New Delhi (Connaught Lane),52.381,DL,90.4762,India,100.0,"Action,Comedy",23.8095,NC,100.0,Video,80.9524,Movies,100.0
3146,4,0.005307,Adult,75.0,Pitampura,100.0,DL,100.0,India,100.0,"Mythology,Devotional,Spiritual",75.0,NC,100.0,Video,100.0,Shows,75.0
3147,39,0.051745,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,News,100.0,Hindi,100.0,Video,100.0,TV Channels,100.0
3148,19,0.025209,Adult,100.0,Hyderabad (Gachibowli),57.8947,TG,100.0,India,100.0,"Music,Biography,Drama",63.1579,NC,84.2105,Video,100.0,Movies,84.2105
3149,4,0.005307,Adult,100.0,"Navi Mumbai (Reliance Corporate Park), Patna",25.0,"BR, MH",25.0,India,100.0,News,75.0,NC,100.0,\Upcoming,100.0,Live,100.0
